chromosome	start	end	state
chr4	131186000	131197000	ESC
chr4	131198000	131199000	ESC
chr4	131385000	131387000	ESC
chr4	132065000	132069000	ESC
chr4	132484000	132487000	ESC
chr4	132527000	132529000	ESC
chr4	132531000	132532000	ESC
chr4	133519000	133527000	ESC
chr4	133615000	133616000	ESC
chr4	133642000	133645000	ESC
chr4	133974000	133976000	ESC
chr4	134370000	134373000	ESC
chr4	134393000	134395000	ESC
chr4	134411000	134413000	ESC
chr4	134420000	134430000	ESC
chr4	134431000	134432000	ESC
chr4	134435000	134436000	ESC
chr4	134437000	134438000	ESC
chr4	134440000	134442000	ESC
chr4	134444000	134453000	ESC
chr4	134898000	134899000	ESC
chr4	135349000	135350000	ESC
chr4	135351000	135363000	ESC
chr4	135367000	135369000	ESC
chr4	135370000	135371000	ESC
chr4	135372000	135379000	ESC
chr4	135382000	135385000	ESC
chr4	135389000	135390000	ESC
chr4	135391000	135393000	ESC
chr4	135395000	135396000	ESC
chr4	135398000	135403000	ESC
chr4	135404000	135412000	ESC
chr4	135413000	135419000	ESC
chr4	135420000	135424000	ESC
chr4	135561000	135564000	ESC
chr4	135901000	135902000	ESC
chr4	135903000	135904000	ESC
chr4	135905000	135906000	ESC
chr4	135908000	135911000	ESC
chr4	136026000	136029000	ESC
chr4	136567000	136569000	ESC
chr4	136937000	136939000	ESC
chr4	136952000	136955000	ESC
chr4	137134000	137137000	ESC
chr4	137523000	137529000	ESC
chr4	137536000	137538000	ESC
chr4	138345000	138347000	ESC
chr4	138355000	138356000	ESC
chr4	138360000	138368000	ESC
chr4	138847000	138849000	ESC
chr4	139089000	139090000	ESC
chr4	139106000	139112000	ESC
chr4	139186000	139187000	ESC
chr4	139196000	139200000	ESC
chr4	139273000	139276000	ESC
chr4	140518000	140520000	ESC
chr4	140521000	140524000	ESC
chr4	140526000	140528000	ESC
chr4	140683000	140684000	ESC
chr4	140685000	140687000	ESC
chr4	140935000	140937000	ESC
chr4	141089000	141092000	ESC
chr4	141588000	141589000	ESC
chr4	141590000	141591000	ESC
chr4	142615000	142619000	ESC
chr4	146971000	146976000	ESC
chr4	147008000	147010000	ESC
chr4	147101000	147102000	ESC
chr4	147104000	147105000	ESC
chr4	147113000	147119000	ESC
chr4	147247000	147249000	ESC
chr4	147654000	147664000	NPC
chr4	147666000	147673000	NPC
chr4	147676000	147677000	NPC
chr4	147678000	147681000	NPC
chr4	147682000	147683000	NPC
chr4	147684000	147697000	NPC
chr4	147698000	147706000	NPC
chr4	147707000	147740000	NPC
chr4	147795000	147797000	ESC
chr4	148430000	148433000	ESC
chr4	148698000	148700000	ESC
chr4	148702000	148703000	ESC
chr4	148709000	148710000	ESC
chr4	148713000	148716000	ESC
chr4	148733000	148735000	ESC
chr4	148797000	148799000	ESC
chr4	148875000	148878000	ESC
chr4	148889000	148890000	ESC
chr4	148891000	148892000	ESC
chr4	148944000	148946000	ESC
chr4	149506000	149507000	ESC
chr4	149514000	149515000	ESC
chr4	149516000	149517000	ESC
chr4	149538000	149539000	ESC
chr4	149540000	149542000	ESC
chr4	149546000	149548000	ESC
chr4	149549000	149553000	ESC
chr4	149554000	149555000	ESC
chr4	149559000	149560000	ESC
chr4	149561000	149563000	ESC
chr4	149970000	149975000	ESC
chr4	149984000	149986000	ESC
chr4	150958000	150959000	ESC
chr4	150960000	150966000	ESC
chr4	150967000	150973000	ESC
chr4	151004000	151005000	ESC
chr4	151126000	151127000	ESC
chr4	151158000	151161000	ESC
chr4	151182000	151183000	ESC
chr4	151316000	151317000	ESC
chr4	151318000	151321000	ESC
chr4	151391000	151394000	ESC
chr4	151837000	151838000	ESC
chr4	151840000	151841000	ESC
chr4	151914000	151915000	ESC
chr4	151919000	151920000	ESC
chr4	151922000	151924000	ESC
chr4	151942000	151944000	ESC
chr4	152014000	152015000	ESC
chr4	152025000	152028000	ESC
chr4	152107000	152111000	ESC
chr4	152112000	152115000	ESC
chr4	152242000	152248000	ESC
chr4	152251000	152253000	ESC
chr4	152264000	152265000	ESC
chr4	152267000	152271000	ESC
chr4	152275000	152277000	ESC
chr4	152281000	152282000	ESC
chr4	152287000	152288000	ESC
chr4	152289000	152290000	ESC
chr4	152291000	152292000	ESC
chr4	152300000	152302000	ESC
chr4	152303000	152304000	ESC
chr4	152315000	152316000	ESC
chr4	152323000	152330000	ESC
chr4	152376000	152379000	ESC
chr4	152423000	152428000	ESC
chr4	152479000	152483000	ESC
chr4	152498000	152499000	ESC
chr4	152500000	152501000	ESC
chr4	152504000	152506000	ESC
chr4	152551000	152553000	ESC
chr4	152554000	152555000	ESC
chr4	152556000	152562000	ESC
chr4	152564000	152565000	ESC
chr4	152567000	152568000	ESC
chr4	152598000	152599000	ESC
chr4	152646000	152651000	ESC
chr4	152676000	152685000	ESC
chr4	152688000	152692000	ESC
chr4	152693000	152694000	ESC
chr4	152750000	152753000	ESC
chr4	152944000	152949000	ESC
chr4	152984000	152986000	ESC
chr4	153013000	153023000	ESC
chr4	153027000	153029000	ESC
chr4	153043000	153044000	ESC
chr4	153045000	153049000	ESC
chr4	153050000	153052000	ESC
chr4	153054000	153059000	ESC
chr4	153061000	153064000	ESC
chr4	153065000	153071000	ESC
chr4	153080000	153081000	ESC
chr4	153082000	153086000	ESC
chr4	153091000	153092000	ESC
chr4	153093000	153094000	ESC
chr4	153096000	153099000	ESC
chr4	153102000	153104000	ESC
chr4	153107000	153108000	ESC
chr4	153178000	153186000	ESC
chr4	153189000	153190000	ESC
chr4	153477000	153479000	ESC
chr4	153801000	153808000	ESC
chr4	153886000	153887000	ESC
chr4	154067000	154070000	ESC
chr4	154496000	154498000	ESC
chr4	154617000	154619000	ESC
chr4	154684000	154687000	ESC
chr5	4760000	4766000	ESC
chr5	5385000	5387000	ESC
chr5	8899000	8901000	ESC
chr5	9730000	9733000	ESC
chr5	12388000	12391000	ESC
chr5	17871000	17873000	ESC
chr5	18736000	18740000	ESC
chr5	20884000	20885000	ESC
chr5	21186000	21188000	ESC
chr5	21333000	21338000	ESC
chr5	22258000	22259000	ESC
chr5	22911000	22913000	ESC
chr5	23335000	23336000	ESC
chr5	23339000	23341000	ESC
chr5	23826000	23827000	ESC
chr5	23831000	23838000	ESC
chr5	23839000	23840000	ESC
chr5	23920000	23922000	ESC
chr5	23923000	23925000	ESC
chr5	23985000	23987000	ESC
chr5	24109000	24119000	ESC
chr5	24129000	24136000	ESC
chr5	24607000	24612000	ESC
chr5	26337000	26339000	ESC
chr5	27148000	27150000	ESC
chr5	27379000	27381000	ESC
chr5	27590000	27594000	ESC
chr5	28445000	28446000	ESC
chr5	28447000	28471000	ESC
chr5	28472000	28474000	ESC
chr5	28486000	28510000	ESC
chr5	28790000	28795000	ESC
chr5	29800000	29808000	ESC
chr5	29815000	29819000	ESC
chr5	30435000	30447000	ESC
chr5	30864000	30868000	ESC
chr5	30877000	30878000	ESC
chr5	30882000	30884000	ESC
chr5	30897000	30902000	ESC
chr5	30987000	30991000	ESC
chr5	31061000	31062000	ESC
chr5	31064000	31065000	ESC
chr5	31067000	31069000	ESC
chr5	31070000	31071000	ESC
chr5	32372000	32373000	ESC
chr5	32374000	32377000	ESC
chr5	32405000	32414000	ESC
chr5	32427000	32428000	ESC
chr5	32429000	32430000	ESC
chr5	32431000	32432000	ESC
chr5	32434000	32435000	ESC
chr5	33420000	33422000	ESC
chr5	33712000	33713000	ESC
chr5	33714000	33717000	ESC
chr5	33718000	33720000	ESC
chr5	33724000	33734000	ESC
chr5	33768000	33776000	ESC
chr5	33778000	33788000	ESC
chr5	33792000	33799000	ESC
chr5	33858000	33860000	ESC
chr5	33872000	33878000	ESC
chr5	33879000	33894000	ESC
chr5	33895000	33899000	ESC
chr5	33900000	33907000	ESC
chr5	33909000	33913000	ESC
chr5	34007000	34008000	ESC
chr5	34009000	34022000	ESC
chr5	34032000	34035000	ESC
chr5	34037000	34052000	ESC
chr5	34134000	34137000	ESC
chr5	34299000	34305000	ESC
chr5	34311000	34320000	ESC
chr5	34321000	34322000	ESC
chr5	34502000	34504000	ESC
chr5	35373000	35375000	ESC
chr5	35395000	35397000	ESC
chr5	35992000	35997000	ESC
chr5	36210000	36212000	ESC
chr5	36714000	36715000	ESC
chr5	38104000	38115000	ESC
chr5	38444000	38450000	ESC
chr5	38562000	38565000	ESC
chr5	38603000	38604000	ESC
chr5	38606000	38609000	ESC
chr5	38671000	38673000	ESC
chr5	38736000	38737000	ESC
chr5	39931000	39934000	ESC
chr5	42038000	42056000	ESC
chr5	44107000	44108000	ESC
chr5	44109000	44110000	ESC
chr5	44388000	44392000	ESC
chr5	46198000	46200000	NPC
chr5	46201000	46203000	NPC
chr5	46204000	46206000	NPC
chr5	46207000	46208000	NPC
chr5	46214000	46215000	NPC
chr5	46216000	46218000	NPC
chr5	46219000	46223000	NPC
chr5	46228000	46229000	NPC
chr5	46232000	46234000	NPC
chr5	46237000	46239000	NPC
chr5	46246000	46249000	NPC
chr5	46254000	46255000	NPC
chr5	46258000	46259000	NPC
chr5	46263000	46264000	NPC
chr5	46275000	46276000	NPC
chr5	46289000	46291000	NPC
chr5	46294000	46295000	NPC
chr5	46297000	46299000	NPC
chr5	46300000	46301000	NPC
chr5	46308000	46309000	NPC
chr5	46312000	46313000	NPC
chr5	46316000	46317000	NPC
chr5	46321000	46323000	NPC
chr5	46324000	46325000	NPC
chr5	46329000	46330000	NPC
chr5	46332000	46333000	NPC
chr5	46334000	46336000	NPC
chr5	46343000	46345000	NPC
chr5	46346000	46347000	NPC
chr5	46348000	46349000	NPC
chr5	46351000	46352000	NPC
chr5	46361000	46362000	NPC
chr5	46370000	46373000	NPC
chr5	46374000	46375000	NPC
chr5	46376000	46380000	NPC
chr5	46384000	46385000	NPC
chr5	46393000	46394000	NPC
chr5	46396000	46397000	NPC
chr5	46401000	46403000	NPC
chr5	46412000	46413000	NPC
chr5	46417000	46420000	NPC
chr5	46424000	46425000	NPC
chr5	46427000	46428000	NPC
chr5	46432000	46433000	NPC
chr5	46442000	46443000	NPC
chr5	46445000	46447000	NPC
chr5	46450000	46451000	NPC
chr5	46452000	46453000	NPC
chr5	46454000	46455000	NPC
chr5	46456000	46457000	NPC
chr5	46460000	46461000	NPC
chr5	46467000	46468000	NPC
chr5	46469000	46470000	NPC
chr5	46478000	46480000	NPC
chr5	46491000	46492000	NPC
chr5	46495000	46498000	NPC
chr5	46503000	46505000	NPC
chr5	46509000	46510000	NPC
chr5	46518000	46519000	NPC
chr5	46524000	46525000	NPC
chr5	46541000	46542000	NPC
chr5	46543000	46544000	NPC
chr5	46559000	46560000	NPC
chr5	48312000	48313000	NPC
chr5	48315000	48317000	NPC
chr5	48319000	48320000	NPC
chr5	48321000	48322000	NPC
chr5	48323000	48325000	NPC
chr5	48326000	48328000	NPC
chr5	48332000	48333000	NPC
chr5	48344000	48345000	NPC
chr5	48349000	48350000	NPC
chr5	48365000	48366000	NPC
chr5	48379000	48381000	NPC
chr5	48382000	48383000	NPC
chr5	48397000	48398000	NPC
chr5	48402000	48404000	NPC
chr5	48405000	48407000	NPC
chr5	48411000	48412000	NPC
chr5	48416000	48417000	NPC
chr5	48422000	48423000	NPC
chr5	48424000	48426000	NPC
chr5	48429000	48430000	NPC
chr5	48436000	48437000	NPC
chr5	48438000	48439000	NPC
chr5	48444000	48445000	NPC
chr5	48449000	48450000	NPC
chr5	48454000	48455000	NPC
chr5	48456000	48457000	NPC
chr5	48459000	48462000	NPC
chr5	48464000	48466000	NPC
chr5	48470000	48471000	NPC
chr5	48474000	48476000	NPC
chr5	48479000	48480000	NPC
chr5	48482000	48484000	NPC
chr5	48501000	48502000	NPC
chr5	48503000	48504000	NPC
chr5	48506000	48507000	NPC
chr5	48508000	48509000	NPC
chr5	48510000	48512000	NPC
chr5	48519000	48520000	NPC
chr5	48525000	48526000	NPC
chr5	49260000	49261000	NPC
chr5	49291000	49292000	NPC
chr5	49294000	49295000	NPC
chr5	49296000	49297000	NPC
chr5	49303000	49305000	NPC
chr5	49306000	49307000	NPC
chr5	49322000	49323000	NPC
chr5	50671000	50672000	NPC
chr5	50676000	50677000	NPC
chr5	50686000	50688000	NPC
chr5	50692000	50693000	NPC
chr5	50698000	50699000	NPC
chr5	50702000	50703000	NPC
chr5	50713000	50714000	NPC
chr5	50719000	50720000	NPC
chr5	50740000	50741000	NPC
chr5	50742000	50745000	NPC
chr5	50747000	50748000	NPC
chr5	50749000	50750000	NPC
chr5	50756000	50759000	NPC
chr5	50764000	50765000	NPC
chr5	50767000	50771000	NPC
chr5	50774000	50775000	NPC
chr5	50776000	50777000	NPC
chr5	50786000	50787000	NPC
chr5	50789000	50791000	NPC
chr5	50796000	50797000	NPC
chr5	50800000	50802000	NPC
chr5	50815000	50816000	NPC
chr5	50833000	50834000	NPC
chr5	50838000	50839000	NPC
chr5	50855000	50856000	NPC
chr5	50863000	50864000	NPC
chr5	50865000	50866000	NPC
chr5	50874000	50877000	NPC
chr5	50904000	50906000	NPC
chr5	52400000	52405000	ESC
chr5	52653000	52659000	ESC
chr5	52660000	52661000	ESC
chr5	52663000	52664000	ESC
chr5	52759000	52761000	ESC
chr5	52762000	52763000	ESC
chr5	52764000	52765000	ESC
chr5	52853000	52856000	ESC
chr5	53215000	53216000	ESC
chr5	53217000	53218000	ESC
chr5	53336000	53340000	ESC
chr5	53474000	53476000	ESC
chr5	53479000	53481000	ESC
chr5	53482000	53483000	ESC
chr5	53485000	53486000	ESC
chr5	53498000	53507000	ESC
chr5	53543000	53550000	ESC
chr5	54696000	54698000	NPC
chr5	54699000	54701000	NPC
chr5	54704000	54705000	NPC
chr5	54707000	54708000	NPC
chr5	54714000	54716000	NPC
chr5	54717000	54719000	NPC
chr5	54720000	54721000	NPC
chr5	54723000	54725000	NPC
chr5	54726000	54727000	NPC
chr5	54728000	54729000	NPC
chr5	54733000	54734000	NPC
chr5	54736000	54737000	NPC
chr5	54763000	54764000	NPC
chr5	54772000	54773000	NPC
chr5	54785000	54786000	NPC
chr5	54788000	54789000	NPC
chr5	54801000	54802000	NPC
chr5	54805000	54806000	NPC
chr5	54820000	54821000	NPC
chr5	54832000	54834000	NPC
chr5	54857000	54858000	NPC
chr5	54869000	54870000	NPC
chr5	54880000	54881000	NPC
chr5	54885000	54886000	NPC
chr5	54896000	54897000	NPC
chr5	54912000	54913000	NPC
chr5	54926000	54927000	NPC
chr5	54930000	54932000	NPC
chr5	58003000	58010000	ESC
chr5	58022000	58025000	ESC
chr5	62635000	62636000	NPC
chr5	62640000	62641000	NPC
chr5	62652000	62653000	NPC
chr5	62659000	62660000	NPC
chr5	62665000	62666000	NPC
chr5	62675000	62676000	NPC
chr5	62695000	62696000	NPC
chr5	62712000	62713000	NPC
chr5	62724000	62725000	NPC
chr5	62740000	62741000	NPC
chr5	62743000	62744000	NPC
chr5	64435000	64442000	ESC
chr5	64443000	64445000	ESC
chr5	64446000	64447000	ESC
chr5	64449000	64451000	ESC
chr5	64452000	64453000	ESC
chr5	64454000	64457000	ESC
chr5	66138000	66141000	ESC
chr5	66142000	66143000	ESC
chr5	66430000	66431000	ESC
chr5	66432000	66434000	ESC
chr5	67023000	67026000	ESC
chr5	67276000	67278000	ESC
chr5	67373000	67384000	ESC
chr5	67492000	67513000	ESC
chr5	67519000	67521000	ESC
chr5	67525000	67527000	ESC
chr5	67885000	67891000	ESC
chr5	68576000	68578000	NPC
chr5	68586000	68587000	NPC
chr5	68588000	68589000	NPC
chr5	68607000	68609000	NPC
chr5	68611000	68612000	NPC
chr5	68621000	68622000	NPC
chr5	68624000	68629000	NPC
chr5	68630000	68632000	NPC
chr5	68635000	68636000	NPC
chr5	68638000	68639000	NPC
chr5	68645000	68646000	NPC
chr5	68651000	68652000	NPC
chr5	68678000	68681000	NPC
chr5	68684000	68685000	NPC
chr5	68749000	68750000	NPC
chr5	68757000	68758000	NPC
chr5	68817000	68818000	NPC
chr5	68871000	68873000	NPC
chr5	68874000	68875000	NPC
chr5	68878000	68879000	NPC
chr5	68884000	68885000	NPC
chr5	68886000	68887000	NPC
chr5	68895000	68897000	NPC
chr5	68921000	68923000	NPC
chr5	68938000	68939000	NPC
chr5	68962000	68963000	NPC
chr5	68964000	68965000	NPC
chr5	68977000	68978000	NPC
chr5	69006000	69007000	NPC
chr5	69012000	69013000	NPC
chr5	69014000	69015000	NPC
chr5	69029000	69031000	NPC
chr5	69036000	69037000	NPC
chr5	69066000	69067000	NPC
chr5	69092000	69093000	NPC
chr5	69095000	69096000	NPC
chr5	69097000	69098000	NPC
chr5	69109000	69110000	NPC
chr5	69111000	69112000	NPC
chr5	69116000	69117000	NPC
chr5	69150000	69151000	NPC
chr5	69255000	69256000	NPC
chr5	69263000	69264000	NPC
chr5	69270000	69271000	NPC
chr5	69274000	69275000	NPC
chr5	69287000	69288000	NPC
chr5	69292000	69293000	NPC
chr5	69298000	69299000	NPC
chr5	69337000	69338000	NPC
chr5	69353000	69354000	NPC
chr5	69355000	69356000	NPC
chr5	69359000	69360000	NPC
chr5	69374000	69375000	NPC
chr5	69405000	69406000	NPC
chr5	69413000	69414000	NPC
chr5	69415000	69416000	NPC
chr5	69423000	69424000	NPC
chr5	69439000	69440000	NPC
chr5	69442000	69443000	NPC
chr5	69447000	69448000	NPC
chr5	69470000	69471000	NPC
chr5	69498000	69499000	NPC
chr5	69508000	69509000	NPC
chr5	69511000	69512000	NPC
chr5	69524000	69526000	NPC
chr5	69531000	69535000	NPC
chr5	69555000	69557000	NPC
chr5	69570000	69572000	NPC
chr5	69573000	69574000	NPC
chr5	69602000	69603000	NPC
chr5	69604000	69605000	NPC
chr5	69612000	69613000	NPC
chr5	69614000	69615000	NPC
chr5	69635000	69636000	NPC
chr5	69638000	69639000	NPC
chr5	69654000	69655000	NPC
chr5	69676000	69678000	NPC
chr5	69681000	69682000	NPC
chr5	69683000	69684000	NPC
chr5	69686000	69687000	NPC
chr5	69725000	69726000	NPC
chr5	69736000	69737000	NPC
chr5	69738000	69740000	NPC
chr5	69742000	69744000	NPC
chr5	69746000	69748000	NPC
chr5	69750000	69751000	NPC
chr5	69778000	69779000	NPC
chr5	69787000	69788000	NPC
chr5	69792000	69793000	NPC
chr5	69794000	69795000	NPC
chr5	69796000	69798000	NPC
chr5	69799000	69800000	NPC
chr5	69801000	69804000	NPC
chr5	69805000	69807000	NPC
chr5	69831000	69832000	NPC
chr5	69836000	69837000	NPC
chr5	69868000	69869000	NPC
chr5	69873000	69874000	NPC
chr5	69876000	69877000	NPC
chr5	69879000	69880000	NPC
chr5	69883000	69884000	NPC
chr5	69886000	69887000	NPC
chr5	69889000	69890000	NPC
chr5	69899000	69900000	NPC
chr5	69903000	69904000	NPC
chr5	69913000	69914000	NPC
chr5	69959000	69960000	NPC
chr5	69964000	69965000	NPC
chr5	69968000	69969000	NPC
chr5	69984000	69985000	NPC
chr5	70022000	70024000	NPC
chr5	70025000	70026000	NPC
chr5	70038000	70039000	NPC
chr5	70063000	70066000	NPC
chr5	70069000	70070000	NPC
chr5	70071000	70072000	NPC
chr5	70076000	70078000	NPC
chr5	70080000	70082000	NPC
chr5	70090000	70091000	NPC
chr5	70095000	70098000	NPC
chr5	70110000	70111000	NPC
chr5	70113000	70114000	NPC
chr5	70115000	70116000	NPC
chr5	70127000	70130000	NPC
chr5	70144000	70148000	NPC
chr5	70156000	70157000	NPC
chr5	70169000	70170000	NPC
chr5	70172000	70173000	NPC
chr5	70178000	70180000	NPC
chr5	70199000	70200000	NPC
chr5	70233000	70238000	NPC
chr5	70248000	70249000	NPC
chr5	70251000	70252000	NPC
chr5	70289000	70290000	NPC
chr5	70291000	70292000	NPC
chr5	70295000	70296000	NPC
chr5	70312000	70315000	NPC
chr5	70318000	70319000	NPC
chr5	70339000	70340000	NPC
chr5	70359000	70360000	NPC
chr5	70363000	70365000	NPC
chr5	70406000	70407000	NPC
chr5	70410000	70411000	NPC
chr5	70416000	70417000	NPC
chr5	70419000	70421000	NPC
chr5	70422000	70425000	NPC
chr5	70434000	70436000	NPC
chr5	70444000	70445000	NPC
chr5	70465000	70466000	NPC
chr5	70467000	70468000	NPC
chr5	70503000	70504000	NPC
chr5	70507000	70508000	NPC
chr5	70519000	70520000	NPC
chr5	70539000	70540000	NPC
chr5	70566000	70567000	NPC
chr5	70582000	70583000	NPC
chr5	70588000	70589000	NPC
chr5	70604000	70605000	NPC
chr5	70611000	70612000	NPC
chr5	70615000	70616000	NPC
chr5	70618000	70619000	NPC
chr5	70634000	70638000	NPC
chr5	70640000	70642000	NPC
chr5	70643000	70644000	NPC
chr5	70648000	70651000	NPC
chr5	70659000	70660000	NPC
chr5	70661000	70662000	NPC
chr5	70664000	70665000	NPC
chr5	70670000	70671000	NPC
chr5	70718000	70719000	NPC
chr5	70721000	70722000	NPC
chr5	70741000	70743000	NPC
chr5	70746000	70747000	NPC
chr5	70749000	70750000	NPC
chr5	70758000	70759000	NPC
chr5	70762000	70763000	NPC
chr5	70771000	70772000	NPC
chr5	70804000	70805000	NPC
chr5	70807000	70808000	NPC
chr5	71374000	71376000	ESC
chr5	72777000	72785000	ESC
chr5	72859000	72860000	ESC
chr5	72866000	72867000	ESC
chr5	73286000	73287000	ESC
chr5	73292000	73293000	ESC
chr5	73685000	73686000	ESC
chr5	75227000	75228000	ESC
chr5	75229000	75247000	ESC
chr5	75248000	75249000	ESC
chr5	75348000	75363000	ESC
chr5	75364000	75368000	ESC
chr5	75410000	75412000	ESC
chr5	75420000	75422000	ESC
chr5	75424000	75427000	ESC
chr5	75428000	75444000	ESC
chr5	75732000	75733000	ESC
chr5	75736000	75737000	ESC
chr5	76257000	76262000	ESC
chr5	77435000	77436000	ESC
chr5	77438000	77439000	ESC
chr5	77731000	77734000	ESC
chr5	77826000	77828000	ESC
chr5	77921000	77925000	ESC
chr5	77929000	77935000	ESC
chr5	78083000	78084000	ESC
chr5	78090000	78092000	ESC
chr5	79100000	79101000	NPC
chr5	79106000	79108000	NPC
chr5	79131000	79132000	NPC
chr5	79141000	79142000	NPC
chr5	79145000	79147000	NPC
chr5	79148000	79149000	NPC
chr5	79151000	79152000	NPC
chr5	79190000	79191000	NPC
chr5	79237000	79238000	NPC
chr5	79241000	79242000	NPC
chr5	79286000	79287000	NPC
chr5	79332000	79333000	NPC
chr5	79345000	79346000	NPC
chr5	79359000	79360000	NPC
chr5	79363000	79364000	NPC
chr5	79370000	79371000	NPC
chr5	79374000	79375000	NPC
chr5	79378000	79380000	NPC
chr5	79417000	79418000	NPC
chr5	79421000	79422000	NPC
chr5	79456000	79457000	NPC
chr5	79462000	79463000	NPC
chr5	79469000	79470000	NPC
chr5	79477000	79478000	NPC
chr5	79629000	79630000	NPC
chr5	79659000	79660000	NPC
chr5	79667000	79668000	NPC
chr5	79694000	79695000	NPC
chr5	79701000	79702000	NPC
chr5	79752000	79753000	NPC
chr5	79762000	79763000	NPC
chr5	79798000	79799000	NPC
chr5	79818000	79819000	NPC
chr5	79822000	79823000	NPC
chr5	79825000	79826000	NPC
chr5	79829000	79830000	NPC
chr5	79874000	79875000	NPC
chr5	79882000	79883000	NPC
chr5	79911000	79912000	NPC
chr5	79943000	79944000	NPC
chr5	79948000	79949000	NPC
chr5	79968000	79970000	NPC
chr5	79983000	79985000	NPC
chr5	79998000	79999000	NPC
chr5	80004000	80005000	NPC
chr5	80027000	80028000	NPC
chr5	80161000	80162000	NPC
chr5	80337000	80338000	NPC
chr5	80401000	80402000	NPC
chr5	80406000	80407000	NPC
chr5	80431000	80432000	NPC
chr5	80443000	80444000	NPC
chr5	80461000	80462000	NPC
chr5	80491000	80499000	NPC
chr5	80501000	80507000	NPC
chr5	80508000	80509000	NPC
chr5	80512000	80517000	NPC
chr5	80519000	80522000	NPC
chr5	80529000	80530000	NPC
chr5	80562000	80563000	NPC
chr5	80581000	80582000	NPC
chr5	80631000	80632000	NPC
chr5	80647000	80648000	NPC
chr5	80693000	80694000	NPC
chr5	80708000	80709000	NPC
chr5	80728000	80729000	NPC
chr5	80835000	80836000	NPC
chr5	80844000	80845000	NPC
chr5	80877000	80879000	NPC
chr5	80958000	80959000	NPC
chr5	80980000	80981000	NPC
chr5	81064000	81066000	NPC
